sadness
2.156698
.4226723
.3955955
.244079
.1770885
.7688776
.516319
1.957128
2.076205
1.51071
1.078416
2.361536
.254507
-.7061598
.0104953
-1.539194
-1.626493
-.9642913
-.065616
-1.531623
-.2173227
.273315
1.532006
3.253206
1.122107
.4832665
-1.137072
.6505346
-.10633
-1.331155
-.6820615
.2085211
-.0778771
-.3409831
-.6327977
1.111325
.2392143
-.6889642
-1.68039
-.5110847
-.0941341
-1.320684
-.9084491
.9560618
1.101649
-.1781769
.805499
.6861672
-.0491676
.3629056
-.7242095
-1.104839
.0483778
-.5901212
-.8523289
.1717552
.705287
