fin_security_f
2.293521
.51786
.8249306
1.204589
.2820832
1.927229
2.292853
2.736933
.8552858
.9182271
1.482542
1.146763
1.180808
-.0678256
-.4164933
-.8187268
-.4580777
.6510962
1.171147
1.16964
.1012451
.19055
.1546055
.7313241
.3246671
-.5038033
-.3204193
-.2622041
-.7203217
.373263
-.2627944
-.3621158
-.9232564
-1.143059
-.8187822
-.4494132
-.4681004
-1.210438
-.8135381
-1.029388
-1.096291
-1.678824
-.2341647
-.328386
-1.338285
-1.050042
-.7157511
-.4137933
-.600968
-1.01536
-.8614526
-1.333178
-.8940887
-.1278041
.3275786
.1138199
-.2354151
