learn
-1.547129
-.9677321
.8145022
.5286056
.5651256
-.6276672
-.7946349
-1.595575
.142339
-.1293794
1.1626
-.7635854
.8043507
.6569552
.9556531
1.503468
1.575816
-.3237657
.1651198
.6203918
.8461765
1.437989
.0826981
-.8212397
-1.080894
.1470867
1.806071
1.213438
1.790208
.4028925
-.1149882
.2470802
1.579165
.4025402
1.317492
-.4664156
-1.314355
-.2889127
1.0277
.4606186
1.607713
.3463197
-1.207951
-.455739
.0410738
.8876389
1.036735
-.0276616
.566811
1.054482
1.225609
.8420612
1.591887
.423932
-.9452037
-.7239221
.5564035
