happiness
-.8775577
.0944193
-.579956
-.7688284
-1.018361
-.3347089
-.9963169
-.7785096
-.6921035
-1.782027
.2175924
-.1769281
.2352209
.0556951
-.6585585
-.3694104
.1003875
.1630213
1.036947
.5265626
-.2931683
-.6540286
-.965466
.6148528
1.433385
1.112006
1.172146
.698464
1.770842
.8751723
.965365
.0128474
.1921114
.2100531
.1194112
.0230485
1.106475
.6094816
-.1250052
-1.056786
.3142641
.5494142
.2624361
.222836
.3540021
.2133738
.4264937
-.2602266
.5838231
-.0395835
.6558743
.233024
-.0460405
-.2756463
1.0804
.6329568
.7148132
