anger
-1.067824
-1.232905
-.7978179
-.5248344
-1.241567
-.423147
.0205554
1.202835
.3212521
.9737875
-.457671
.1771802
-.1184034
-.6830177
-1.021188
-1.08156
-1.23338
-.4677215
-.6340942
.890161
-.7599973
.4903302
-.7858066
-.5693867
-.3166648
-1.030185
-1.805245
-1.266183
-1.584979
.0658359
-.4309536
.6748793
.5125875
1.241992
-.6870717
.1364702
.2561384
.4341416
-.2599193
.2432785
-.5483771
-.4848661
.5511436
1.27144
1.614709
.5898564
.9429974
.0044429
.0499528
-.6532946
.451069
.1063108
-.4984901
.2014122
.7814448
1.324069
.8662774
