stress
-2.062529
.6827976
1.13465
.0031141
.3821579
-.2587135
-2.019286
-1.110019
.5720794
1.925382
1.848081
-.1489881
-.4979087
1.61069
.8266309
1.340715
.3484988
1.091486
-1.4503
-1.065744
1.517396
2.349427
2.79893
.2343679
-.5773855
2.055878
.7723719
.7009186
.7448559
.0626951
-1.048564
.2896218
.0996143
1.389126
.4837398
.2501835
-.0914017
.1816854
.1928017
-.1662401
-.3413314
-.1035473
-.4088095
-.3913421
.0608682
.8090895
.3221875
-.4500499
-.6447377
.0897013
.0262176
.2322591
.96262
1.133217
-.6971579
-.8936192
.291618
