civic_f
.4307795
.5469596
2.317079
1.400402
1.70737
1.862535
1.188258
1.18549
.6799693
-.3954776
.9351171
.4939638
-.125643
.2299322
-.7225301
.5306601
-.1472889
.968636
1.474796
.3120757
-.2698325
.3629946
1.400086
-.3880019
.0588828
.2398992
.1552429
.3583523
.4135398
1.367909
.714008
.4738935
-.7149979
-1.066095
-.1703433
.2065327
-.6804184
-1.034858
-.701993
-.53118
-1.048226
-.2707194
.35707
-.810684
-1.28495
-1.95791
.7006475
-.8336008
-1.647173
-1.882784
-1.709536
.1312358
-.7029608
-.5405153
-.6031895
-1.011474
-1.951934
