fin_security_f
1.403393
.5150771
-.7427294
-.0376194
-.3151869
.2061176
1.712516
2.49452
-.3000977
-.2015065
-.3554997
.1957638
.0664837
-.264773
-1.086348
-1.041035
-.9428051
.0167546
.5377583
.0462575
-2.145775
-1.266288
-.0772183
-.775156
-.1450461
-.9773266
-1.355347
-1.558085
-1.296853
-.3023429
1.54231
1.001567
-1.463793
-.3499382
-.6653374
.8075579
.7203356
-.2897996
-.5266457
-.2633858
-.6735591
.3017946
2.132243
.955496
-.7061393
-.7846826
.1914839
.8224507
.8606617
.1131433
.2454836
-.0209965
-.4476461
.9355037
2.137637
1.990153
-.5735002
