job_search_f
.3373685
.0572413
.6426018
.2937866
-.0129997
1.219992
.9008182
1.056955
-.1314385
1.398533
.0320081
.3595405
.476212
-.0698886
-1.007889
-.5205699
.3227904
1.473119
1.160356
1.139351
.7734262
.2334342
1.77089
.6633213
1.153346
-.1264009
-1.444513
-1.005012
-.7046276
.3650394
-.0224892
1.280908
.4759851
-.8315927
-.7145631
-.2266463
2.847447
.6749812
-1.026153
-.8381164
-.4102053
-.7264876
.0621219
-.269085
.1466435
-1.632379
-1.301788
-.6638126
1.307437
-1.344609
-1.616225
-1.753336
-1.76171
-1.488805
-.6406876
-.3907112
.0570875
