family_life_f
-.8125697
-2.302433
-1.535093
-1.795755
-1.295369
-1.61827
-.8588578
.1133012
.7778211
.443005
-.6542956
.035142
1.134196
.0271725
-1.071831
-1.298985
-.2552268
-.4676281
.59395
2.673951
.898897
1.181839
-.1864663
.080346
-.1534447
-.5983126
.2016589
-.392979
.8400626
.3105815
-.3930346
1.445029
1.931277
2.562219
1.718148
.0556143
.9838778
.1168906
.1353487
.1630352
-.093614
-.1166778
-.6328192
.4651445
.5052274
.1790459
.3185983
.2386541
-.0207395
-1.327127
-.796927
-.9878541
.109293
-1.009194
-.4705276
.504172
.4025338
