healthy_habits_f
2.595905
.2620641
-.3935276
-.1312531
.2580029
.302066
-.1191863
-1.51525
-.0811395
-1.398119
-1.352346
-.8330486
.9319939
.6297984
.9620283
.4122738
-.6590461
.6982438
.4046641
-.2726361
-1.86821
-1.109808
-1.652602
-.8215913
.6926506
.5450106
1.430707
1.126457
.3971061
.7064413
1.253529
-.5952698
-.7387509
-1.194963
-.0921826
-.325264
1.523645
.5676978
1.917266
.0357061
.3091049
-.2080851
.9436309
-.4961418
-1.296439
-.8918521
-1.912366
.2478061
1.532931
-.4588079
1.643628
.2157871
-.2493345
-.1601891
-.0165566
-.1368488
-1.56533
