personal_security_f
-.7065244
-.3861262
-.6919402
-.6783704
-1.018457
-1.097114
-.5230964
-1.636384
-1.704702
-1.488805
-.2110126
.2433104
-.2071792
.3248164
.1721588
.4471793
-.5041659
-.5136523
1.049421
-.7305684
-.7653795
-.3774156
.3076837
4.333601
3.278119
.8788074
1.236097
1.140291
-.2811153
.2585042
1.165923
.5245765
.1253759
-.7044111
.4778938
.2767136
-.1269482
.6219383
.2015815
-.0170851
-.4965733
.1216498
-.1795516
-.4832697
-.7641066
-.1718449
.1201426
.1692784
-.2598551
-.4028151
-.4976434
-.4315974
-.6325054
-.5089239
1.194724
.7110566
-.1817045
