personal_security_f
-1.064091
-.2225499
-.4039368
-.8004465
-.7295308
-1.455701
-.7505962
-1.390925
-.9675347
-.4401981
.2056053
-.2577873
-.3452796
-.2396442
-.3591527
-.047777
-.3533474
-.7871709
.5816265
-.4324031
-1.303132
-.52743
-.1510891
4.21413
3.620907
1.233971
1.053049
.7217349
-.0162712
-.3463034
1.425141
-.6870186
-.5341767
-1.217518
.1558329
.3220672
-.3108341
-.3612921
-.0040691
.7274562
.1908482
-.5410789
-.0662157
-.1006975
-.5830517
.3722044
1.456257
.8468091
-.0817456
-.3561485
.3187714
.3763939
-.3784996
.070173
.7365662
-.1175531
.1026534
