learn
-1.711004
-.4079369
.2085583
.1530239
-.1031929
-.8472503
-1.180291
-1.071886
.5631141
.2574914
.607282
-.4004125
-.1049723
.5826085
1.135189
1.070682
.7460836
-.2414977
-.0224827
1.043433
1.077567
1.053139
-.4041953
-.5717097
-.8386221
.4468474
1.275404
1.021965
.8965752
.3033487
.078491
.489446
1.246876
1.716529
1.60175
-.1688123
-.7434394
-.0631916
.7888203
.5959421
.682961
.1469446
-.3197696
.7245218
.8498967
1.51318
.986029
-.0662742
-.3440014
.6232653
.7317178
.9564532
.933554
-.3823102
-.3711762
.4639572
1.031781
