learn
-1.654745
-.091928
.6904784
.0358744
.1916955
-.6547112
-1.328691
-.92314
1.422785
1.14677
.9393193
.2462069
-.1446894
.5764762
1.786783
1.451242
.9704025
.0144758
.5257713
.9881563
.5204477
1.271736
.1686012
-.3155095
-.8205256
.8547104
.7432656
.7518953
.3963303
.2434784
-.2030121
.6778942
1.07643
2.11298
1.607822
-.2578342
-1.514747
-.0419567
.5431931
.3737143
.2741222
-.4320677
-1.260583
.7383109
.347714
1.399515
.9425839
-.1393407
-.2237301
1.0615
.5137981
1.212254
.6064816
-1.287633
-1.128569
.1951723
1.043026
