family_stress_f
-.1458279
-.9403519
-.6250083
-1.091968
-.2770819
-.1881695
.74764
.3969611
-.1549562
-1.883952
-.8767886
-1.44148
.3645319
-.9690464
-.9373897
-.6892571
.3971274
.9191684
1.115765
1.479751
-.8836569
-.767449
-.0443469
1.367354
2.29908
-.7110997
-.779044
2.498023
-1.111678
-.0153133
.6553065
1.11935
.2668112
-.7627012
-.287157
.2032574
.6546303
1.747799
1.132375
.1788638
-1.07288
-.0420481
1.184102
-.4849413
-.4830943
-1.512102
-.5304428
-.469912
-.3829856
.2518143
-2.107926
1.233038
-.5703363
1.116808
1.039679
.50044
.3707159
