family_life_f
-1.202185
-1.263268
-.8491102
-1.776537
-1.869419
-1.832014
-2.343471
-.4703974
.6582934
1.312975
.4677174
.0478593
.7837467
-.001489
-.136445
-1.033801
-1.212892
-.8417865
.1051141
1.633696
1.283826
.7532515
.5348001
-.5352057
.5973672
.3350667
.3024364
-.6618041
-.0566741
.0107704
-.9690498
1.280566
1.646417
1.75848
1.109567
-.5143342
.2343234
.2948245
1.001607
-.907093
-.9953161
-.3654285
-.8848931
.9489034
.6960667
.7533129
.7032635
-.3945193
1.072648
.9266813
-.0902128
-.8636947
-.6054885
-.4845502
-.7225137
1.10583
1.524183
