respect
2.447043
1.657546
1.310421
1.79513
.1981934
-1.093572
.1059569
-.5941781
-1.530667
-1.546283
.1476949
-1.222948
.7924583
1.529723
.193762
-1.20973
.964074
1.444352
2.033266
-.0132882
-.3948101
.0784523
.0004007
-.6362907
2.0003
1.590453
1.125748
.0707732
.3012694
.0069614
.5531457
-.6751385
-1.805258
.1232484
-.736107
-.3401242
1.132193
.8447504
-.1166635
-.2575319
.1336033
1.264579
.2102087
-1.382858
-2.043514
-1.198439
-.4221039
.1661109
1.374996
1.446964
1.184195
1.347197
.250741
.2333005
.6483005
.1177375
-1.065748
