big_picture_f
.8842338
.9558272
.2177749
.6047426
-.7591569
-1.685011
-1.596906
-.1197172
1.132871
1.003416
1.119874
.5365235
.9164888
.7784396
-.3324379
.2376616
-.3868319
-1.469049
-1.764396
-.41524
1.351457
.6531018
.2409098
-.0776313
.138282
.8873029
.232072
.2567737
-1.010319
-1.684199
-1.493514
-.2798141
1.154263
1.185043
.4699146
.0096691
.1431235
.8771826
-.1547894
.3417159
-.6055873
-1.796372
-2.094007
.279626
1.116393
.6166748
.7546976
.2305837
.2713371
.7617146
.3966756
.4091882
-.7644141
-2.154983
-2.04359
-.168094
1.690507
