civic_f
.5680583
1.467037
2.632325
.5448845
1.4103
2.297067
1.176844
-.2003138
.487984
.1207511
.936516
.9404784
.1210364
-.5762941
.0291187
-.7495191
.5988399
1.520056
.803211
-.396883
-.4082459
.0814224
.0946569
-.5837249
.627487
.2713163
.5929164
.302013
.6797111
1.347498
.6916437
-.2859167
-.2237886
-.7260891
-.6542081
.0461591
.1151018
-.2210113
.1295397
-.9880441
-.583155
-.1758316
-.1803044
-.1736538
-2.165378
-1.271375
-1.024783
.1466587
-.3451088
-1.635486
-.5270967
-1.507817
-.7070885
.0379207
-.2732461
-1.072243
-3.161945
