laugh
-2.584601
-1.66547
-.2755394
-.2956205
-1.157901
-1.005601
-1.605072
-2.044195
-1.275551
-.7885426
-.7375787
-.2763718
.4787087
.6020066
.2069153
1.9296
1.100679
1.178165
-.0004444
1.3309
.7464194
-.2870199
-1.235388
-1.744542
-.9909194
.5335136
2.092932
.5777807
.2580862
.8258198
1.374336
1.041216
.4329319
-.0918851
.7757483
-1.176607
.1654816
-.2247093
1.631213
-.0729873
.0807522
.7617467
.9415916
-.4916871
.460298
.3248814
-.1408511
-.6305591
.7797685
-.3581052
.7281663
.9843418
.5327704
-.3562722
.3725129
-.2018231
.7465602
