big_picture_f
1.16271
1.233601
.6124472
.8642063
.0539731
-1.241441
-1.471459
-.9249848
1.080107
.6499721
1.340638
.6383278
.2676116
.7154427
.145553
.3244792
-.2951332
-1.494325
-1.882075
-.7753716
.5786261
.7023082
.4387599
.070804
-.5028991
.3153754
-.0608565
.2481142
-.6184942
-1.253612
-1.818664
-.9616152
.7855247
.9642188
.9590106
.6768425
.3240333
1.127087
.206516
.2403919
.0966265
-1.397173
-1.951374
-.9468611
1.191432
.6073577
1.056163
.7060599
.3252923
.9181178
.4904519
.7317531
.1712932
-1.795221
-2.575702
-1.577578
.5236104
