sadness
1.405069
.2385192
-.3144116
-.1873862
.1802412
-.5222473
.1991592
.749121
.9082269
1.170973
.7687854
1.693624
.3171775
-.3219791
-.7185043
-.5572433
-.7802147
-.7627599
-.6972089
-1.046896
.3141423
-.1060207
1.50453
3.081311
1.606337
.3075458
-.6939089
-.4655086
-.7616205
-.8521744
-.5812662
-.2037479
.4110552
-.4683505
-.3514511
1.399483
.8078395
.5061314
-.324343
.1074272
-.1516895
-.8168984
-.4172019
-.0506446
.9473736
-.0102198
.6502149
1.322829
.7571558
.327352
-.2805624
-.4751908
-.5484093
-.5204039
-.7117867
-.10328
1.101906
