learn
-2.025595
-.4228527
.3175709
-.1267599
-.9043092
-.7434952
-1.732844
-1.14172
1.247134
-.2362048
-.815713
-1.392802
.1658549
.3375588
1.647188
1.020776
.4586573
-.3586003
-.5558347
.9832352
.3942879
1.056673
-.0172638
-2.183195
-.499119
.4199888
1.171406
1.925195
.0544272
-.1202879
.1709783
.7532811
.9187506
1.33566
1.63783
-.6895069
-.5955731
-.1383922
.8442616
1.27912
1.450485
.7508293
.4205652
.431657
2.798773
2.893882
.8064517
.31122
.4116144
1.012157
1.374049
1.154662
1.106509
.3172224
.1572406
.3570654
-.9541506
