laugh
-.7332676
-.1190764
-.0183094
-.00446
.1637964
-.3550768
-.0593471
-1.608016
-.2736492
-1.102354
.7045818
-.2944541
.4864224
.4079968
.5379345
1.148542
1.157831
.7811525
.0876253
.5952217
.4681622
-.4673465
-1.311081
-.9381305
-1.20157
-.7771375
.6361514
1.650182
.8919871
-.3310795
1.287268
.3046573
-.2569513
.2783176
.8393352
-1.03554
-.9664164
-.9077975
.1365966
.2446702
1.13839
-.1364926
-.6554881
.08536
-.2547747
-.3092389
.2913
.0641411
.1261746
1.241492
.168056
.465533
.9971741
-.212712
-.2614325
-.3815751
-.1332781
