sadness
.5007367
-.0625664
-1.032552
-.9471607
.2645473
-.3086738
-.1778921
1.266121
1.390352
1.59605
.8116036
1.91929
.2734749
-.544301
-1.321496
-.737884
-.9854594
-.2523753
-1.234718
-1.275798
.4535358
-.4627302
1.570852
3.379133
2.651712
.6575002
-.9621939
-.8711125
-1.489004
-1.104355
-.5801774
-.0725784
-.2275048
-.3630458
-.1113167
1.215782
1.081392
1.368138
-.1593188
.2823371
.4396912
-.7303376
-.6930318
-.6172899
.6185752
-.0826806
.5778709
1.747095
1.145509
.8232271
-.0622433
-.4888511
-.2568539
.122144
-.2835723
-.5939134
.9163162
