fin_security_f
1.151605
.4765187
-.737598
.8123423
-.2024313
.868102
1.758829
2.339364
-1.267874
.4700962
.4901154
.7986253
-.6096925
-.9890139
-1.03743
-.5653176
-1.361427
.6333885
.3583258
.032247
-1.687539
-1.085587
-.1308909
.1886605
-.1312369
-.2317568
-.199848
-.3289561
-.1725418
.304708
.9833437
.1052079
-.5455249
.6924735
1.193685
1.876227
1.189161
-.2074649
.5894243
.1053948
-.4537923
.6938517
.2112437
-.3162101
-1.510535
-.9552915
-.6273714
.2258824
-.4841518
-1.184587
-1.381631
-1.234057
-2.152934
-.5928913
2.315511
1.776363
-.2551129
