family_stress_f
-1.116177
-.6886531
-1.593132
-1.248877
-.1600264
-.9795027
-1.117066
.4202766
1.573714
-.9273345
-1.327632
-.478834
-1.131103
-.0324716
-1.018947
.8680257
.8705851
.4469616
-1.569068
2.836954
-.944788
-.1501956
1.211823
.0744571
-.1803182
-.94791
-.5464847
.9131002
-.4207866
1.013561
.6919144
.5392486
1.199372
-.5813601
-.022235
-1.146033
-1.619674
.5878126
2.204903
.7228199
.3806217
.4201363
1.558238
.1917976
.1998486
.9828646
.3413665
-1.221316
-.0754987
-.431704
1.348377
.5242653
.4555021
.856234
-.0877446
-.7794991
-.8904106
