worry
1.426074
.417349
.2578774
-.4633082
.0192571
.2746617
-.7675247
.1166038
2.347966
2.184441
.7064667
1.010365
.1670805
.6598955
-.3199177
-.4181919
-.2182941
-.6193218
-.2787587
.0307242
.2225905
1.77544
1.79141
1.826591
.6373839
.2108918
-.5233169
-.7545793
-1.439755
-.3930944
-.1678178
-.091083
.1990041
1.021819
.0902603
.7831969
.8957861
1.000175
.0658805
.260825
.0757841
-.4184628
.2843115
.5309387
.1528358
-.1635551
.9491199
.3883916
-.2178908
.1088055
-.3116281
-.4386096
-.4803135
-.809355
-.7847793
-.3898993
.6892532
