learn
-1.948498
-1.002659
-.5639107
-.1327827
.1640951
.5707029
-.0300611
-.7891591
.0118419
.2485591
1.163625
-.3290434
.0256833
.5210256
.7984223
.9981932
.8559521
.848322
-.0102616
.4380898
1.302187
1.335028
.034432
-.871632
-.5951541
.943746
1.932048
1.61805
.2664838
1.469156
.0430171
-.0592856
.7790875
2.429117
2.076171
-.768083
-.5309021
-.702908
.5642479
-.6592817
-.6430756
-.7293332
-.3455161
-.4186727
1.03103
.4161742
.9524102
.478655
-.4177688
.2399556
1.278955
.5769367
.7138605
-.0205397
.0981018
.7224169
1.862749
