worry
.3973857
.131605
1.46161
1.829071
-.5723556
-.4283499
.4777096
1.400247
.6850655
2.376048
1.169475
.6248733
.2653814
1.156959
-.7978927
.274471
-.7942468
-.9448435
-1.261676
.4677254
1.428541
2.297436
1.274763
.3802116
.0274285
-.1530037
-.2228834
-.2835588
-.677315
-.8330353
-.309909
.008037
.0095543
-.1515606
.1393798
.2188863
-.4470778
.4140119
-.7016112
-.4922497
-.0720297
-1.15157
-.3200813
.1096009
1.677682
.96269
.4818254
.9087716
.6625527
-.229337
-.110012
-.1198776
-.4270282
-.0713529
.032543
.3007624
.6305534
