worry
.0242327
-.0408713
.5925291
.2035334
-.2037588
.2702041
.1768368
1.123916
1.095487
2.144372
2.062155
.4047729
-.3600658
-.1348249
-.5362148
-.1519578
-.0874818
.0759174
.7597321
1.075269
.278962
2.19535
.6513893
.4518038
-.2027579
-.3891963
-.6949857
-.064874
.3881763
-1.090259
.0640886
.3748282
.762648
.6842998
-.290104
.0853402
.1320163
-.3260191
-.4063968
-.0665123
-.5104613
.4666118
-.9156449
.7058902
.3058764
.1270587
.0749127
.5337552
.7247016
-.6507716
.2787564
.3014978
.0848859
-.0302187
-.2176072
-.1298945
.9290725
