home_finance_f
-.3181264
-.264079
-.699499
-.3487459
-.4821851
.4032683
.2991057
3.524528
.9926922
1.315484
-.2448737
.3985575
1.76737
1.11534
.728582
.4437774
1.001968
1.328987
1.69385
1.307998
-.0032392
.390988
-.3734598
-.1258026
.3593546
.4778487
-.1644299
-.3018546
.0355099
.9017656
1.228388
.0386549
-.6526848
-1.442879
-1.072386
-1.224389
-1.352101
-1.350269
-1.207874
-1.304637
-.8383904
-.1253017
-.0199141
.0802355
-1.529921
-1.56274
-1.596294
-.4094318
.3507639
.1455816
.1907773
-.6204008
-.3866811
.1143286
.8109341
.0719191
-1.495968
