healthy_habits_f
1.466636
.2258508
-.461401
.0228957
.2788029
1.072057
2.642519
-.1931634
.0452432
-1.558631
-.0028091
-.2630371
.0931726
.3815779
.4341761
-.9092565
1.058329
.6441139
.6766769
-1.283855
-1.757367
-1.272186
-1.608533
-.6970073
1.514474
.5057954
.1703012
-.2928946
1.6311
1.752963
.8856466
-1.061052
-1.086063
-.580801
-1.139346
.3705489
.7725588
.1303329
.2315965
-.5265937
-.6327968
1.375042
.5131502
-1.121058
.333376
-1.830009
-1.119292
.1112404
1.360228
-1.161428
-.271455
-.105045
-.226643
.4192091
1.608757
-1.082016
-.4846286
