respect
-1.053296
-.4664687
.9623118
1.546352
-.0405787
.1623676
-.0728124
-.2978758
-.9783792
-.6055028
1.039736
-.0641882
1.212325
.6165704
.7093926
.9276608
-.6834159
1.065403
1.152531
.9843392
-1.049918
-.8525897
-1.223763
-2.235538
.5411817
.5031921
1.315881
-.4006191
.586952
-.6740707
-.8520171
-.7169181
-.706491
-.2334
-.6875897
-.9717649
1.697018
.4207611
.2057937
.3392374
-1.752003
.0859266
-.5408708
-.1766632
.32165
-.0130334
.6879623
1.690657
2.464743
1.116072
1.602399
-.1981687
.2091716
2.923282
2.037369
1.09479
-.1350924
