home_finance_f
.8981184
-.2301949
-.3889996
-.5894974
-.2009502
.9208243
.6339147
1.147149
-.1091357
.4864773
.2372959
1.430572
1.080843
1.221822
.6533298
.7497017
.9167754
1.927014
1.599036
-.3872341
-.6124681
-.5272341
-.5167212
.1457173
.7451866
.8059115
.3835919
.038176
.5986819
2.32423
1.329164
-.4902939
-1.120811
-1.501734
-.9890927
.0950734
-.059129
-1.000445
-1.438237
-.9524862
-.3219817
.5054548
.5053602
-.8179879
-2.344395
-1.82521
-1.549014
-1.107117
-.3785941
-.6938336
-.7798974
-.850454
.046849
.8104832
1.173043
-.0447301
-1.581918
