family_life_f
-1.400289
-1.499354
-.3957671
-.5615143
-2.053475
-1.874942
-1.884369
-.4514362
.8144286
1.275473
1.2378
-.0530533
1.146041
-.5079587
.3429209
.6139361
-1.028477
-1.437055
-.7106636
1.148812
1.791249
1.53539
.8907138
-.346189
.3918117
.38043
1.377759
-.3418825
.2053139
-.8036886
-.8958193
.5620334
2.178646
.4291178
.6499321
.1341818
-.3663689
.274963
.5577343
-1.035102
-.0863934
-.4123037
-.3512774
.2584493
.82083
-.1089261
.4009574
-.3345946
.7571477
.3302065
.1741581
-.3553297
-1.019707
-1.11867
-1.672709
.4284845
1.998395
