anger
-1.030556
-.2581596
.0169347
.03458
-.2849661
-1.096757
-.2608712
.3326042
-.4230764
.3501378
-.4443348
.3305126
.414051
-.9238121
-1.72027
-1.586567
-.5088778
-.0714187
-.5585349
.9872348
.0822392
.1244842
.1684937
.6421863
.2991526
-1.314786
-1.722127
-.7799534
-.5921338
.6837909
.279382
1.034445
.5678517
.1210908
-.9427549
.4777953
-.2322
-.0176295
-.8148623
-.2701229
-.9607062
-.1763035
-.2769552
.6898369
.5851011
.5672665
.6544482
.8521025
.1820209
.5581096
.0573182
-1.140953
-.4103141
.3302881
-.2786684
.7484938
.6567191
