worry
.9315604
1.046029
1.386517
.2768471
.8094932
-.2203714
1.100102
1.529472
1.421168
1.704468
1.157728
1.475365
1.124355
.2121001
-.5114319
-.2308829
-.0150309
-1.07415
-.8035765
.1811545
1.252379
1.34106
1.863504
1.239296
.1615458
.0527083
-.4271002
-.4291958
-.6185368
-.0521829
-.9569474
.3802881
.3228737
.6585798
.0325416
.6622922
.0840852
-.0510504
-.1375284
-.5943121
-.7910224
-.403865
-.3445492
.0555102
.6493361
.5559615
-.2444149
.0454813
-.2090499
-.0094189
-.2410067
.1648119
-.6383947
-1.005962
-.8911343
-.4802599
.6127609
