learn
-2.371508
-.9590226
.1579317
.2654197
-.5178196
-1.567444
-1.959574
-1.131161
.0824711
.3103947
.1683163
-.3180548
.4335203
1.690896
1.135158
2.407317
1.046188
.3767488
-.3393416
2.133629
1.813591
.8078519
-.0356977
-.6240895
-.4297883
1.330218
1.810943
.4048755
.3843513
-.2556162
-.1932506
.8525831
1.212995
.7681181
1.540486
-.2851027
-.2020939
.0381976
1.690476
.5598774
.2011045
-.3583915
-.6090128
-.4805791
.5867593
.7727224
1.153437
.1775548
.5586325
.5122504
1.258949
1.754094
.6175403
-1.090345
-.6472811
-.1129557
1.712533
