stress
-1.71692
.2065853
.2141354
.2165137
-1.161908
-.3220181
-1.039775
-.4289394
1.886557
2.884135
.9775312
-.5544606
.0082799
-.5438616
-.1252603
.7829697
.1924094
-.381798
-.9047526
1.197567
1.284796
3.04244
2.41045
-.3179514
.2227544
-1.998403
-.8903552
.106947
-2.048516
-1.075666
-.2712499
.0719726
.381896
2.289771
1.892715
.2619211
.0926628
-.4438342
.1820115
1.163672
.8164225
.0803008
.4656221
.4557788
1.790167
2.268752
.6444814
.1298645
.1223759
-.6794698
-.2275004
.0656624
-.3951364
-.7260327
.1525935
.4906121
2.190482
