laugh
-1.364925
-1.108031
-1.208777
-1.197235
-1.205036
-.3695773
-.3278483
-2.464279
-1.645329
-.9395636
-1.00821
.1373383
1.095105
-.1259001
1.108924
.1908676
-.6542974
-.436365
.2438658
.7577527
.5465081
-.9150486
-.4318516
-1.526316
.5901554
-.4510487
1.775476
.5554535
-1.427096
.3485497
-.2402164
-.4800039
.4530059
.4150945
1.405385
.7398002
-.0720513
1.163574
.3000204
.1039095
.8821187
.8395252
.3038797
.8688797
2.036928
1.703514
1.740411
-.5628523
-.3253896
1.707451
.084987
-.1378989
-.082211
.5868312
.4950205
.6499238
-.8428994
