big_picture_f
.6209635
1.274145
.6882942
.3610046
-.4435303
-1.535443
-1.650338
-.2437997
.9384485
.8271664
1.133052
.0414436
.2673375
.5146164
.4320099
.3340237
-.466218
-1.924675
-1.742883
-.5759273
1.272889
1.211052
1.110733
-.0478826
-.2130172
.4481508
.4080555
.052791
-.5244822
-1.555743
-1.915723
-.4276216
1.137256
.9472446
1.307596
.7883712
.105581
.7528313
.5381575
.1206507
-.0961945
-1.405233
-1.650985
-.5373684
1.108938
.9063991
.7311637
.3174676
.1998769
.7250691
.45012
.5315434
-.3214611
-2.03609
-2.287647
-1.466062
.4638819
