fin_security_f
1.217504
-.3779158
-.5396736
-.1548648
-.1855948
.6718227
1.560081
1.453488
-.5911421
-.5339928
-.2259491
.4114802
-.1898651
-.8266982
-1.124997
-1.091063
-.9590643
.3879402
.3126522
-.3195783
-1.500323
-1.337635
-.2993783
-.1879687
-.0358842
-.9206353
-1.068494
-1.00712
-.8123003
.5196812
1.077082
.4704331
-.9304546
-.3205506
-.2808777
.9200209
.7505724
-.2529472
.0687701
-.1406646
-.2542164
.8188694
1.780947
.6950663
-.7319087
-.6037123
.1127107
1.001959
.633046
-.179212
-.1448894
-.3602464
-.4796322
1.430579
2.147297
1.400836
-.8733857
