stress
-1.800074
.0221211
.5136313
.4324762
.0240837
-1.779495
-.9620718
.7721295
2.155314
2.586529
.3182888
-.2206514
-.3149063
1.390386
-.4740732
.5389356
-.4872078
.1983006
-1.911043
1.064113
2.236779
3.140682
1.286328
-.2346399
-.2413645
-.0331384
-1.036857
1.31521
.2175192
-1.518152
-1.725295
.5273731
1.470768
2.351226
1.060556
-1.174396
-.7695106
.2562786
.472435
.3284012
-.1638388
-.1876179
.3386598
.5326357
1.612819
1.633647
.1017776
.1019821
-.028695
.6555912
.2399251
1.284375
-.0309579
-1.077498
-.2840316
-.4478078
1.112044
