personal_security_f
-.4734181
.0362353
-.4780123
-.8987752
-.7843764
-.995854
-.5457894
-1.517154
-1.486586
-.5773417
.4234747
.2945031
-.5916588
-.1500809
-.6079489
.3249065
-1.001993
-1.073606
-.2240332
-1.048898
-1.457012
-.5751087
.77991
4.586906
2.396865
1.215938
1.557397
.9228707
-.1415601
-.4688763
.2820394
-.3339638
-.9897435
-1.11666
.8554258
.2025319
-.4936782
-.0517789
.0282415
.2470981
.0805094
-.1975224
.4228956
.9110422
-.184284
.2142093
1.290044
.9981785
-.2354014
.282447
-.0554267
.0393822
-.3590307
.7172444
.2237149
.4269772
-.6454146
