job_market_f
2.237126
1.768626
1.286853
2.058558
.3314844
-.6703872
.2481797
-.4483523
-1.677514
-1.645063
.0603894
-1.4412
.3207081
.9205555
.2061337
-1.153884
1.443553
1.689088
1.2167
-.6523309
-.1379975
-.1860945
-.0480824
-1.418078
.1007822
.2540182
.1750905
-.3627071
.1051253
-.0345231
.0319778
-1.054488
-1.499117
-.0264598
-1.00863
-.5492128
.7343896
.6939033
-.5793787
.1589603
.4488287
1.391707
.1394137
-1.725232
-1.967886
-1.213184
-1.096558
-.3669293
.6352335
.6992003
.6786894
1.128976
.520347
.116318
.5406167
-.5544003
-.8238397
