worry
.6356956
.7888306
.3663811
-.1134663
-.1343517
.3467081
.0448493
1.934731
1.560352
1.040547
.4825431
.6850766
.2303608
-.1107631
-1.101254
-.5595847
.0213071
-.3894381
-.7064863
.7034609
.9445836
1.216976
1.623276
.6394271
.0328131
-.6532236
-.681161
-1.067652
-.8946826
-.7075326
-.4612598
1.147276
1.10879
.5952622
-.313799
.9300971
.9272638
.3778436
-.6609147
-.0127593
-.769177
-.1871082
-.1747965
-.0982981
1.113544
.1656867
-.0067702
.7241739
.8347117
.3639576
-.1114156
.0016968
-.598094
-.3700488
-.1845359
.8317127
1.758639
