laugh
-1.811417
-.5685347
-.2924199
.084479
.3407615
-.1343975
-.9675298
-1.105811
.8120911
-.1318651
-.1960475
-.8686047
-.1578511
.2009019
.5416115
.0566565
1.007735
.4986166
.4331283
1.24678
.1686651
.5919073
-.6937143
-.3800691
-.9354893
-.3326323
1.133834
.3764016
.5152227
.268985
1.145129
1.234029
.5632682
.7931821
1.069124
-.5389491
-1.676183
-1.291133
.3834641
-.6501172
.495937
.4854844
-.8774202
-.0348458
-.2559518
-.5306309
1.336726
-.2037567
-1.017072
.2477218
.6190987
.6960456
1.85586
-.7901192
-.5658615
.3375726
-.2519944
