laugh
-.1026089
-1.139367
-.2610098
-.2812995
-1.837529
-1.545256
-1.172602
-.562246
-.3064905
-1.418231
-1.630892
-2.063321
-.9945166
-.4479509
.3681112
-.3911674
.6161671
.3191818
.650212
1.540577
.5691835
-.0170058
-1.697519
-1.488137
-.4040636
-.4131705
.345011
1.068566
.1261419
1.261528
.7799868
-.076832
-.341424
.506503
.4807345
-.2753965
-1.156135
-.3443143
1.744866
.5964562
-.8572598
-.2309343
1.694989
1.815767
.4435235
-.0002654
.0805274
-.5154963
.585568
.7330619
.6523685
1.817551
.8979682
-.0071094
1.713973
2.011215
.8398138
