respect
2.957191
2.61771
2.369669
.3431715
1.326433
.9201403
-2.484437
-.1083352
-.6776883
-.5006258
-.1709172
.4271597
2.191021
2.175074
.9930998
-.4030392
-.9551663
-.4893513
-.3906626
.1018244
-.4835232
.2049865
.1474269
-.1085374
1.337901
1.434973
-.1390886
.2293846
-.2394848
-.6030653
-.2416432
.7263758
-1.12494
1.652209
-.042501
.336774
1.417313
1.287438
.5638804
-.2126926
-1.032782
-.750001
-.7249242
-1.27926
-1.360617
-.5409055
-.0141354
-.3973791
.1377392
1.1417
1.429135
.4099656
-.6133997
-.977299
.9242996
.1615632
-.3591553
