personal_security_f
-.454819
-.9544763
-.3460821
-.6928283
-.4026361
-.8099567
-.2692705
-1.474594
-1.030356
-.9726835
-.3456428
.2551295
-.2038059
.0102492
.3266583
.1774032
-.2726371
.1481858
1.328246
-.9205968
-1.24877
-1.184285
-.2802362
4.509965
3.481328
.8551047
.9519336
1.047928
.4389131
-.3772437
.6837667
-.5410871
-.8326613
-.9425658
-.4951415
.4144308
-.2977743
-.5181796
-.0642007
.2392602
.0394485
.2795281
.6371979
.3186728
-.585233
-.3573049
.6882644
.6706251
-.1493963
-.2230576
-.0318724
-.3403624
-.4912457
.62514
1.004839
-.3431568
-.6780595
