family_life_f
-.6704396
-1.523893
-1.077813
-1.027342
-1.336529
-1.157853
-1.169015
.6222601
1.653777
1.066288
.9031807
.6483117
.760799
-1.082644
-1.224178
-.9482741
-1.144129
-1.004146
-.3920457
1.981726
.8926591
.5561026
.2967045
.0356634
.2655226
-.0371151
.4937608
-1.134623
-.1414099
.0647145
.4886031
.941826
1.372389
1.224321
.2434342
-.5083326
-.6324516
.1195964
-.6548046
-.6570166
-1.098103
-.6754982
-.4094241
.9477168
.4399402
1.185567
1.386591
-.6160199
.1996429
-.4782857
.0667857
-1.063979
-.9584922
-.9258443
.0690152
2.179564
2.643241
