learn
-1.465568
-.212391
.3429392
-1.037121
-.4818428
-.4061472
-1.022543
-.3915122
.8116412
.2785727
.2576286
-.7048183
-.2146932
.9327461
1.493774
-.0111463
-.1731748
-.2256967
-.1876718
1.988852
.0450427
1.47595
-1.020614
-.5229312
-1.064309
.120828
1.506748
.8755421
.6722013
-.2240158
.1341286
1.888382
-.1740106
1.76844
1.495788
-.270049
-1.309745
.0636158
.034286
.6191505
.2512348
.308714
-.669379
1.072876
.6996312
1.933098
.9711587
.161446
.1155487
1.20854
1.227674
1.980689
1.446499
-.3091002
-.2371803
1.178051
1.214244
