sadness
.4454082
1.313151
.6090836
.6318727
.4350587
.3111397
1.246114
.9722616
.6095641
.8640316
.942435
2.195518
1.154499
-.0309008
-.8256392
-1.180909
-.6913611
-1.119835
-.6199538
-1.199654
.9786612
1.252615
1.588539
3.076964
.5434999
.1468329
-.5207453
-.4472909
-.3658648
-.6276996
-1.374418
-.2825313
.1718392
-.3637583
-1.392229
1.650845
-.3890608
.816466
-.5520783
-.6371368
-.6433081
-.7353274
-.4854284
.3686412
.9349248
-.1854042
.5002382
1.553558
.8103104
.4252351
-.4489285
-.7439141
-.6602402
-.7936836
-.544346
-1.038492
.3308332
