sadness
1.04775
-1.171566
-.8301993
-.4851547
.4847466
.1178376
1.013664
-.0730924
1.416601
1.423797
.7149265
2.322062
.1504598
.4481251
-.6794083
-1.471567
-.2000934
-.3582344
.327937
-1.149648
.3535627
-.9592481
1.385374
2.344293
.5168756
-.0637517
-1.702464
-.296137
-.2594731
-1.129337
-2.002099
-.479261
.7072452
.75928
-1.113277
1.578524
1.256752
.4331776
-.4865811
.6103829
-.94705
-.9189116
-.9567328
-.2354176
1.449832
-.5905574
.7164832
1.694287
.5922704
1.683793
.1621813
-.3777755
-.1760377
-.0608285
-1.222315
.2888797
2.375118
