anger
-.6890981
-.0075261
-.448293
.1148615
-.0870855
.0481722
.5098127
1.408293
-.0420034
1.206035
.4402724
-.3016707
-.5938433
-.5288992
-.7526449
-.3103985
-1.328006
.0683758
.1169085
-.0278701
.8428694
.5688846
.1065609
-.4578852
-.3224484
-.9094342
-.591414
-1.018284
-.0769329
-.7872255
-.1810363
.3447273
-.4181443
.9507666
.5834123
.7093168
.0055956
-.5753549
-.8131587
-.818933
-.4457295
-.6748376
.3201144
-.5934339
-.2096788
-.0439212
-.5593523
-.2431846
-.4615392
-.4929556
-1.046772
-.4979814
-.9326244
.1541704
.4544061
1.183274
1.882773
