family_life_f
-.987139
-.5699331
-.8175055
-2.014144
-1.897564
-1.290339
-.8379945
.3424593
1.358735
1.103357
-.2412652
-.4791965
-.0602943
.1908008
-.8538947
-1.742628
-1.395529
-1.316303
.7329415
2.522053
.9580621
.7610648
-.0164486
-.5878102
.2798755
.3733571
.4599827
-.4710888
.6504338
1.288221
.408567
1.484002
1.002658
.9191598
.851543
-.464878
.4758361
-.6256258
.0463471
-.1927919
-.5104153
-.1978492
.0422627
1.488901
.0109481
.3299567
.565337
-.448028
1.63961
1.741457
-.67963
-1.334666
-1.025536
-.9133078
-1.171128
1.177854
-.0628511
