respect
.381875
1.436539
.8012481
.7709526
-.3011511
.0478521
.3338435
2.918414
-2.999315
-1.04256
-1.271023
-1.150146
.4220579
-.4425668
-.1918672
-.2647279
1.327657
.0838169
1.412864
.9425274
-1.481933
.1141784
-.0787668
-.2257902
1.771464
-.3287717
-.3093211
.8572583
1.46244
-.1109196
.5893663
.2688499
-.9116884
-.8520829
-.4769907
.2262596
1.13179
.7519444
2.143559
.2135639
.1147346
.3888577
-.7288502
-.6045555
-.6281937
-.4248647
.2042873
.2797269
1.132286
-.0304696
1.883231
1.170204
.9188726
.5891321
.6380626
-.0154786
-.3176821
