big_picture_f
.6371936
1.219135
.8838968
.1770808
.2066965
-1.156666
-1.611077
-1.337209
1.098733
1.443447
.9924616
.5765192
.2862231
.6015536
.2287824
.3013756
.3229909
-1.467836
-1.984433
-1.319963
.3707286
.8621525
1.062702
.2923651
-.0825225
.6366116
.0781863
-.1831895
-.3451559
-1.478491
-1.925676
-1.344812
.8675346
1.09261
.946738
.8525516
.5054079
.5790988
.7050095
.0891368
-.1206711
-1.234304
-1.946177
-1.290776
.6786806
.9776303
.5047886
.6374605
.1263908
.7010661
.2181763
.3773678
.1973939
-1.245379
-1.965446
-1.579576
1.283482
