home_finance_f
.8605274
-.3480267
-.5764919
-.8498683
-1.111031
.7062818
.4691006
1.503647
.499926
.5676025
.163367
.7637712
1.157644
.6430385
1.199031
-.068335
1.317071
1.783562
1.553752
.3176629
.0593719
-.0138422
.0711923
-.3099851
.3180813
.7864041
.8784519
.0351623
.6367232
1.631348
2.188632
.1083673
-.8461455
-1.123839
-.7711871
-.5108243
-.0996987
-.8539122
-.5090148
-1.529568
-.6408555
.2493189
.4841798
-.8556811
-2.149821
-1.155179
-2.1484
-1.593515
-.3496933
-.2742321
-.5246785
-.8507594
-.2065655
.9325383
1.008493
-.5036518
-2.119445
