anger
-.6237844
-.6517914
-.4227479
-.2799331
-.3395666
-.4103419
.0123128
.9590785
.011436
.5716098
-.2043364
-.197822
-.4925434
-.6414622
-1.271321
-.9876786
-.6627135
-.4429463
-.3771546
.5492558
.1430328
.2486257
.2579397
-.0610815
-.2390768
-1.062855
-1.064081
-1.105178
-.958277
-.6378485
-.1851762
.641234
.2475764
.5264571
-.1670994
.3381815
.2258223
-.1215831
-.3978348
-.2240799
-.1566497
-.0266151
.3796071
.6108904
.5162179
.4385447
.0946765
.1944471
-.0896353
-.1793134
-.2623476
-.2433034
-.1514453
.2089636
.5011435
.7323468
.6602233
