worry
-.0500946
.1937875
.0899731
.0090294
.0434985
.475027
-.2630284
.9296129
1.531879
1.918844
.87046
.9129085
.4052131
-.0448209
-.8271692
-.9004843
-.289201
.088456
-.5496989
.8261099
1.047899
1.282786
.8831513
1.018399
1.304805
.1779242
-.3367828
-.7756349
-1.201827
-.7888933
.0007847
.9291868
.5717412
1.126368
.4970596
.3428771
1.005573
.9774348
.3002883
.5736597
.1190275
-.305732
-.2241029
-.073068
.7433629
.3607524
.2157728
.3836472
.0339277
.0928293
-.3150031
-1.124884
-.807015
-.613174
-.1926108
-.2307167
.7398866
