respect
.3084184
.0988627
1.346561
.8229949
-.4090832
1.775239
2.265243
.7365771
-2.356641
-2.37913
-.218458
-.022876
.8017446
.5797508
.4548514
1.733114
1.039249
1.349046
2.697755
.3633873
-.8441979
-.2167554
.3369579
.20284
3.31394
1.620648
1.295921
.6278718
1.872907
.5984296
.859547
-.8391355
-1.753585
-.8957719
.5783658
.3297468
1.048462
.2002987
.0698233
-.3508186
.7805344
-.5591544
-.8343047
-1.457478
-1.312001
-1.564556
-1.112431
-1.18895
-.2809891
-.3335412
.0374187
-.5959201
-.2930686
.2718623
1.46446
1.113459
-.6374385
